age,workclass,fnlwgt,education,education-num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours-per-week,native-country,income >50K?
27,0,194690,4,5,2,2,1,0,1,0,0,50,20,0
32,3,145983,9,10,0,0,0,0,0,0,0,40,0,0
52,0,163998,8,9,0,3,2,0,1,99999,0,45,0,1
50,0,128478,8,9,0,10,2,0,1,0,0,70,0,0
21,0,250647,9,10,2,8,4,0,1,0,0,30,32,0
60,0,226949,8,9,1,8,5,0,0,0,0,37,0,0
47,0,157901,6,7,0,2,2,2,1,0,0,36,0,0
54,1,33863,8,9,0,9,2,0,1,0,0,60,0,1
32,4,40444,14,14,2,5,3,0,1,0,0,50,0,0
61,0,54373,9,10,0,3,2,0,1,0,0,40,0,0
21,0,52753,8,9,2,1,3,0,1,0,1504,40,0,0
29,1,104423,9,10,0,4,4,0,1,4386,0,45,0,1
36,4,305714,8,9,2,2,5,4,0,0,0,70,0,0
38,4,167440,8,9,0,10,2,0,1,0,0,20,0,0
59,0,291529,5,6,4,7,3,0,1,0,0,52,0,0
43,0,243380,9,10,0,8,2,0,1,0,0,40,0,0
19,0,38619,6,7,2,7,3,0,1,0,0,10,0,0
42,0,230684,13,13,0,5,2,0,1,5013,0,40,0,0
33,0,132601,9,10,0,4,2,0,1,0,0,45,0,0
47,0,193285,8,9,0,2,0,4,0,5013,0,40,0,0
51,0,279156,8,9,0,4,2,0,1,7298,0,40,0,1
28,0,339372,9,10,2,3,3,0,1,0,0,40,0,0
61,0,101265,9,10,1,8,5,0,0,0,0,43,0,0
23,0,117789,13,13,2,5,3,0,0,0,0,60,0,0
31,0,312667,4,5,0,1,2,0,1,0,0,40,0,0
38,1,255503,6,7,1,4,3,0,1,0,0,55,0,0
21,0,221955,4,5,2,6,4,0,1,0,0,40,20,0
22,0,139190,8,9,2,1,1,0,1,0,0,50,0,0
35,0,185556,14,14,0,5,2,0,1,0,1887,40,0,1
53,3,84278,13,13,0,4,2,0,1,0,0,48,0,1
40,0,114580,8,9,0,4,0,0,0,0,0,24,0,1
36,0,185405,8,9,0,8,2,0,1,0,0,50,0,1
33,1,199539,8,9,0,10,2,0,1,0,0,65,0,0
23,0,346480,8,9,2,8,3,0,0,0,0,50,0,0
51,4,349431,8,9,0,1,2,0,1,4386,0,40,0,1
31,0,219619,8,9,2,3,4,0,1,0,0,48,0,0
28,4,127491,8,9,3,8,3,0,0,5721,0,40,0,0
26,1,253899,13,13,1,3,3,0,1,0,0,40,0,0
32,0,155232,13,13,1,12,3,4,1,0,0,60,0,1
43,0,182437,13,13,2,5,3,0,1,0,0,45,0,1
19,0,530454,8,9,2,2,3,0,0,0,0,50,0,0
46,0,101430,6,7,1,6,5,4,0,0,0,40,0,0
49,4,358668,15,16,0,5,2,0,1,0,0,45,0,1
31,0,90668,5,6,2,2,3,0,0,0,0,40,0,0
45,0,126141,13,13,0,4,2,0,1,0,0,40,0,1
41,0,238355,2,3,0,9,2,0,1,0,0,40,20,0
22,0,194031,9,10,2,2,1,0,0,0,0,15,0,0
25,0,117833,13,13,2,5,3,0,0,0,1876,40,0,0
46,0,249686,12,15,3,5,3,0,1,0,0,50,0,1
44,1,219591,9,10,0,1,2,0,1,0,0,40,0,0
25,0,221757,8,9,0,7,2,0,1,0,0,40,0,0
30,0,80625,13,13,2,4,3,0,1,0,0,40,0,0
54,0,185407,13,13,0,4,2,0,1,0,0,60,0,1
34,0,163110,13,13,0,1,2,0,1,0,0,45,0,1
30,0,159187,13,13,0,5,2,0,1,0,1902,55,0,1
21,0,100462,11,11,2,4,1,0,0,2174,0,60,0,0
27,0,192936,13,13,2,5,3,0,0,0,0,40,0,0
29,0,145011,9,10,2,1,1,0,1,0,0,40,0,0
60,2,181196,9,10,0,4,2,0,1,0,0,40,0,1
36,1,37778,14,14,0,9,2,0,1,0,0,70,0,0
27,0,60288,14,14,2,3,1,0,0,0,0,40,0,0
57,1,84231,9,10,0,2,2,0,1,0,0,48,0,0
24,0,52028,1,2,0,2,1,1,0,0,0,5,19,0
63,0,318763,9,10,1,1,5,0,1,0,0,22,0,0
29,0,168138,13,13,0,12,2,0,1,0,0,40,0,1
34,0,113530,13,13,0,4,2,0,1,0,0,40,0,0
27,0,321896,8,9,2,2,3,0,1,0,0,40,0,0
31,0,145791,11,11,1,0,5,0,0,0,0,40,0,0
31,0,131425,13,13,0,1,2,0,1,0,0,40,0,0
55,0,145214,9,10,1,8,5,0,0,4650,0,20,0,0
64,4,142166,8,9,0,1,2,0,1,0,0,99,0,0
20,0,494784,8,9,2,3,4,4,0,0,0,35,0,0
44,1,172479,8,9,0,9,2,0,1,15024,0,60,0,1
35,0,184655,6,7,1,10,3,0,1,0,0,50,0,0
41,4,26669,9,10,1,4,3,0,0,0,0,40,0,0
38,0,191479,9,10,1,4,1,4,0,0,0,40,0,0
64,5,111795,13,13,0,1,2,0,1,0,0,45,0,1
42,0,242564,3,4,2,6,3,4,1,0,2205,40,0,0
31,0,364657,9,10,0,4,2,0,1,0,0,50,5,1
42,1,436107,10,12,0,10,2,0,1,0,0,50,0,0
35,0,272476,10,12,0,2,0,0,0,0,0,35,0,1
36,3,47310,9,10,1,4,5,4,0,0,0,40,0,1
23,0,283796,7,8,2,7,4,0,1,0,0,30,20,0
20,0,161092,9,10,2,8,1,0,1,0,0,14,0,0
26,4,265230,13,13,2,5,3,4,0,0,0,40,0,0
56,3,61885,13,13,2,10,3,4,1,0,2001,65,0,0
40,0,150471,10,12,1,2,3,0,0,0,0,40,0,0
19,0,183041,6,7,2,6,1,0,1,0,0,24,0,0
33,0,176673,8,9,2,7,3,4,0,0,0,40,0,0
45,3,235891,10,12,2,8,3,0,1,0,0,40,29,0
41,0,163287,8,9,0,5,2,0,1,7688,0,43,0,1
29,0,164040,8,9,0,2,2,0,1,0,0,40,0,0
46,4,324561,14,14,0,5,0,0,0,0,0,45,0,1
48,0,99127,10,12,0,10,2,0,1,0,0,45,0,0
38,0,334999,8,9,0,3,2,0,1,0,0,45,0,0
29,0,543477,9,10,2,8,1,4,0,0,0,40,0,0
35,0,65876,8,9,0,1,2,0,1,0,0,40,0,0
59,4,105866,13,13,0,12,2,4,1,0,0,30,0,0
27,0,214858,8,9,0,2,1,0,1,0,0,40,0,0
43,0,154076,9,10,0,6,2,0,1,0,0,40,0,1
70,0,280307,13,13,0,4,2,0,1,0,0,20,12,0
30,0,97723,8,9,2,7,1,0,1,0,0,45,0,0
24,0,233499,9,10,0,10,2,0,1,0,0,40,0,1
76,4,259612,8,9,0,12,2,0,1,0,0,15,0,0
25,0,236977,8,9,3,1,1,0,1,0,0,40,20,0
39,0,347814,10,12,2,2,1,0,0,0,0,56,0,0
36,4,197495,13,13,1,5,5,4,0,0,0,40,0,0
23,0,227594,7,8,2,7,1,0,0,0,0,40,0,0
60,0,165441,3,4,1,7,5,0,0,0,0,40,0,0
54,0,167552,1,2,0,1,2,4,1,0,0,40,28,1
20,0,396722,9,10,2,3,3,0,0,0,0,40,0,0
22,3,146538,8,9,2,8,1,0,1,0,0,40,0,0
24,0,51973,13,13,2,5,1,0,0,0,0,20,0,0
41,0,144778,8,9,0,1,2,0,1,0,0,40,0,0
35,0,169672,9,10,0,1,2,0,1,0,0,40,0,0
23,0,240137,2,3,2,6,3,0,1,0,0,55,20,0
54,5,103179,15,16,0,4,2,0,1,0,1902,50,0,1
17,0,172050,6,7,2,6,1,0,1,0,0,16,0,0
43,0,178976,8,9,2,8,5,0,0,0,0,40,0,0
33,0,176185,7,8,1,1,3,0,1,0,2258,42,0,0
38,3,172571,9,10,1,8,3,0,1,0,0,40,0,1
54,1,226735,8,9,0,2,2,4,1,0,0,45,0,0
39,0,148015,8,9,2,7,3,4,0,0,0,52,0,0
32,0,199529,9,10,3,0,3,2,1,0,1980,40,0,0
61,4,35001,3,4,0,8,2,0,1,2885,0,40,0,0
22,0,88126,13,13,2,4,1,0,1,0,0,40,0,0
34,0,226296,8,9,0,2,2,0,1,0,0,40,0,1
18,0,452452,5,6,2,11,1,4,0,0,0,20,0,0
20,0,378546,8,9,2,1,1,0,1,0,0,25,0,0
53,3,186087,8,9,1,0,5,0,1,0,0,40,0,0
32,0,27856,9,10,2,8,3,0,0,0,0,40,0,0
68,1,234859,9,10,0,2,2,0,1,0,0,30,0,0
28,0,71733,9,10,3,2,5,0,0,0,0,15,0,0
28,0,207473,9,10,0,10,2,0,1,0,0,40,36,0
54,0,179291,9,10,0,5,2,4,1,0,0,56,28,1
25,0,209286,9,10,0,1,2,0,1,0,0,40,0,0
30,0,122889,14,14,0,5,2,1,1,0,0,50,7,1
33,0,112358,9,10,2,2,3,0,1,0,0,32,0,0
49,0,176341,13,13,2,0,5,1,0,0,0,40,7,0
58,0,247276,3,4,4,2,3,3,0,0,0,30,0,0
45,0,276087,11,11,0,5,2,0,1,0,0,24,0,1
67,0,257557,3,4,0,10,2,4,1,10566,0,40,0,0
69,2,106395,8,9,0,2,2,0,1,0,0,40,0,1
61,0,167138,8,9,1,4,3,0,0,0,0,40,0,0
34,0,213887,9,10,0,1,2,0,1,0,0,40,0,0
28,0,185647,9,10,0,1,2,0,1,0,0,45,0,0
19,0,143360,8,9,2,7,1,0,0,0,0,34,0,0
31,1,176862,9,10,0,1,2,0,1,0,0,40,0,0
32,3,97614,9,10,2,4,3,0,1,0,0,40,0,0
53,0,196763,10,12,2,4,3,0,0,0,0,60,0,0
46,0,306183,8,9,2,8,5,0,0,0,0,37,0,0
43,1,343061,3,4,0,9,2,0,1,4508,0,40,12,0
39,0,348521,9,10,0,9,2,0,1,0,2415,99,0,1
59,0,195835,3,4,1,10,3,0,1,0,0,40,0,0
19,0,106273,9,10,2,3,1,0,0,0,0,38,0,0
40,0,222756,9,10,0,7,2,0,1,0,0,40,0,1
63,2,110610,5,6,0,9,2,0,1,0,0,50,0,0
46,0,247286,9,10,1,3,5,0,0,0,0,40,0,0
22,0,219042,5,6,2,7,5,0,1,0,0,40,0,0
36,0,224566,10,12,2,5,3,0,1,0,1669,45,0,0
57,0,204751,9,10,0,1,2,0,1,0,0,40,0,1
58,0,113398,8,9,2,2,4,0,1,0,0,25,0,0
59,0,258579,9,10,0,10,2,0,1,3103,0,35,0,1
36,0,162424,8,9,0,1,2,0,1,0,0,45,0,0
29,0,263005,14,14,0,4,2,0,1,0,0,45,5,0
49,2,26502,13,13,1,5,5,0,1,6497,0,45,0,0
42,0,369131,10,12,0,3,2,0,1,0,0,55,0,1
43,4,114859,9,10,0,10,2,0,1,0,0,17,0,0
46,0,405309,8,9,0,4,2,0,1,0,0,40,0,0
43,4,323627,9,10,2,4,3,0,0,0,0,12,0,0
40,0,106698,10,12,1,10,5,0,0,0,0,40,0,0
43,0,51506,7,8,0,10,2,0,1,0,0,40,0,0
48,0,117251,8,9,4,8,3,0,0,0,0,32,0,0
26,0,106705,8,9,2,6,1,4,1,0,0,28,0,0
30,0,217296,11,11,0,8,0,0,0,0,0,35,0,0
58,0,34788,9,10,0,3,2,0,1,0,1887,40,0,1
43,0,143368,8,9,1,9,3,4,1,0,0,40,0,0
53,4,86600,8,9,0,2,2,4,1,0,0,40,0,0
74,5,117017,9,10,3,3,3,0,1,0,0,16,0,0
45,0,55720,13,13,0,5,2,0,1,0,0,40,0,1
32,5,481096,2,3,2,7,1,0,0,0,0,10,0,0
38,0,186145,9,10,0,3,0,0,0,0,0,40,0,1
42,1,96524,13,13,0,3,2,0,1,0,0,40,0,1
24,4,187397,9,10,2,12,5,3,1,1151,0,40,0,0
63,0,181153,8,9,0,3,2,0,1,0,0,35,0,0
25,4,375170,9,10,2,8,1,4,0,0,0,35,0,0
37,0,360743,9,10,0,1,2,4,1,0,0,40,0,0
28,1,420054,8,9,0,1,2,0,1,0,0,40,16,0
31,0,137681,9,10,0,2,2,0,1,0,0,40,0,0
46,0,28419,12,15,0,5,2,0,1,99999,0,50,0,1
44,0,101214,13,13,1,3,5,0,1,0,0,44,0,1
42,4,213019,14,14,2,5,3,0,0,0,0,40,0,1
45,0,207540,15,16,3,4,5,0,1,0,0,40,0,1
52,0,145333,13,13,1,3,3,0,1,0,0,60,0,0
40,0,107306,13,13,0,4,2,0,1,0,0,40,0,1
26,0,195327,8,9,2,3,1,0,1,0,0,40,0,0
17,0,175465,5,6,2,2,1,0,0,0,0,14,0,0
27,0,197905,9,10,0,2,2,0,1,0,0,40,0,0
71,2,118119,9,10,0,4,2,0,1,20051,0,50,0,1
35,0,172571,13,13,0,5,2,0,1,0,0,50,0,0
17,0,25051,5,6,2,2,1,0,1,0,0,16,0,0
26,0,210714,8,9,0,10,2,0,1,0,0,52,0,1
22,0,183083,9,10,2,7,3,0,0,0,0,35,0,0
51,0,99185,13,13,0,4,2,0,1,0,0,60,0,1
33,0,283921,9,10,0,1,2,0,1,0,0,40,0,0
41,4,396467,10,12,0,4,2,4,1,0,0,50,0,1
50,0,158680,14,14,0,4,2,0,1,0,0,50,0,1
26,0,202091,8,9,0,8,0,0,0,0,0,40,0,0
21,0,285127,8,9,2,6,3,4,0,0,0,40,0,0
53,0,218630,8,9,0,7,2,0,1,0,0,40,0,1
32,2,99309,8,9,0,4,2,0,1,0,0,40,0,1
19,0,165505,9,10,2,3,1,0,0,0,0,20,0,0
22,0,122272,13,13,2,8,1,0,0,0,0,35,0,0
58,0,147707,8,9,0,4,2,0,1,15024,0,60,0,1
47,3,44257,13,13,5,4,3,0,1,0,0,60,0,1
51,2,194995,9,10,0,4,2,0,1,0,0,45,0,1
42,5,345969,13,13,0,4,2,0,1,0,0,48,0,1
28,0,31842,13,13,2,4,1,0,1,0,0,40,0,0
29,0,143582,8,9,0,8,0,1,0,0,0,35,19,0
50,0,161438,8,9,0,4,2,0,1,0,0,50,0,1
22,0,317019,9,10,2,2,3,0,0,0,0,30,0,0
47,1,158451,9,10,1,2,3,0,0,0,0,45,0,0
60,0,225883,9,10,4,3,5,0,0,0,0,27,0,0
46,1,176319,8,9,0,3,1,0,0,7298,0,40,0,1
58,2,258883,13,13,0,5,2,0,1,0,0,60,0,1
62,0,26966,9,10,4,8,3,0,0,0,0,40,0,0
59,0,35411,8,9,4,7,3,0,0,0,0,40,0,0
41,0,190885,8,9,3,2,5,0,0,0,0,40,20,0
31,0,182162,8,9,0,8,0,0,0,0,0,37,0,0
18,0,352640,8,9,2,8,1,0,0,0,0,40,0,0
64,1,213945,8,9,0,1,2,0,1,0,0,50,0,0
51,1,135102,8,9,0,10,2,0,1,0,0,65,0,0
47,1,102583,13,13,2,3,3,0,1,0,0,35,0,0
68,0,225612,13,13,4,3,3,0,1,0,0,35,0,1
32,0,241802,8,9,0,2,0,3,0,0,0,40,0,0
39,0,347434,4,5,0,6,2,0,1,0,0,43,20,0
37,0,305259,10,12,1,4,3,0,0,0,0,48,0,0
29,0,140830,8,9,2,2,1,0,0,0,0,40,0,0
44,0,291568,8,9,0,9,2,3,1,0,0,40,0,0
46,0,203067,12,15,0,5,2,0,1,0,0,40,0,1
40,1,155106,4,5,0,1,2,0,1,0,0,40,0,1
52,4,100226,13,13,0,8,0,0,0,0,0,40,0,1
40,0,63503,13,13,0,4,2,0,1,0,0,40,0,1
61,0,95929,4,5,1,2,3,0,1,0,0,40,0,0
30,0,187618,8,9,0,4,2,0,1,0,0,50,0,0
61,1,92178,6,7,0,2,2,0,1,0,0,40,0,0
33,0,220362,11,11,0,10,2,0,1,0,0,84,0,1
32,4,209900,13,13,0,5,2,0,1,0,0,65,0,1
32,0,272376,10,12,2,8,3,0,0,0,0,40,0,0
32,1,173854,13,13,1,5,4,0,1,0,0,35,0,1
37,0,278924,8,9,1,3,3,0,1,0,0,40,0,0
53,0,324568,6,7,0,1,2,0,1,0,0,45,0,0
51,2,124963,14,14,0,3,2,0,1,0,0,40,0,1
29,0,211299,11,11,2,3,3,4,1,0,0,45,0,0
48,0,192791,8,9,0,7,2,0,1,0,0,40,0,0
69,0,182862,8,9,2,10,3,0,1,15831,0,40,0,1
28,0,46868,14,14,2,0,3,0,0,0,0,40,0,0
55,4,31365,13,13,4,5,3,0,0,0,0,40,0,1
45,0,148171,11,11,0,1,2,0,1,15024,0,40,0,1
18,0,142647,9,10,2,2,1,0,0,0,0,20,0,0
60,0,116230,3,4,0,1,2,0,1,0,0,40,0,0
19,0,495982,9,10,2,8,1,0,1,0,0,10,0,0
18,0,334026,6,7,2,1,1,0,1,0,0,25,0,0
33,0,268571,9,10,0,2,2,0,1,0,0,40,0,0
33,0,213813,9,10,1,0,5,0,0,0,0,40,0,0
29,0,241667,14,14,2,5,3,0,0,0,0,45,0,0
37,0,160920,9,10,0,3,2,0,1,0,0,45,0,0
50,0,107265,8,9,0,10,2,0,1,0,0,50,0,1
28,0,129460,5,6,4,8,5,0,0,0,2238,35,0,0
23,0,167424,9,10,2,2,1,0,0,0,0,35,0,0
47,0,270079,3,4,0,1,2,0,1,0,0,40,0,0
21,0,325923,9,10,2,0,1,0,1,0,0,35,0,0
19,0,194905,9,10,2,2,1,0,0,0,0,12,0,0
47,4,183486,13,13,0,5,0,0,0,0,0,50,0,1
36,3,153066,14,14,0,5,2,0,1,0,0,40,0,1
62,2,56248,13,13,0,9,2,0,1,0,2415,60,0,1
65,0,105252,8,9,0,0,2,0,1,0,0,40,0,1
46,1,168195,12,15,0,5,2,0,1,0,1902,45,0,1
35,0,167735,6,7,2,1,1,0,1,6849,0,40,0,0
50,0,146310,4,5,0,7,2,0,1,0,0,40,0,0
20,0,256504,9,10,2,3,1,0,0,0,0,6,0,0
17,0,121425,6,7,2,8,1,0,0,0,0,16,0,0
33,0,146440,9,10,0,1,2,0,1,0,1740,40,0,0
53,1,98829,13,13,0,5,2,0,1,0,0,50,0,0
47,2,239321,13,13,0,3,2,0,1,0,0,40,0,1
62,2,134768,14,14,0,3,2,0,1,0,0,35,0,0
35,0,556902,8,9,1,2,3,4,1,0,0,40,0,0
27,0,47907,13,13,2,8,3,0,0,0,0,43,0,0
23,0,114357,8,9,2,0,1,0,1,0,0,50,0,0
27,0,189462,14,14,2,5,3,0,0,0,1504,45,0,0
39,0,90646,11,11,1,8,5,0,0,0,0,40,0,0
25,0,232914,13,13,0,8,0,4,0,0,0,38,0,0
24,0,192201,9,10,2,4,3,4,0,0,0,20,0,0
23,0,27776,8,9,0,2,2,0,1,0,0,40,0,0
29,0,137476,13,13,0,5,0,0,0,0,0,35,0,1
30,0,100734,13,13,0,5,0,0,0,0,0,38,0,0
34,0,111746,8,9,3,1,3,0,1,0,0,45,21,0
32,0,184833,5,6,3,1,5,0,0,0,0,40,0,0
18,0,414721,6,7,2,2,1,4,1,0,1602,23,0,0
20,0,151780,11,11,2,3,3,4,0,0,0,35,0,0
38,5,203628,13,13,0,5,2,0,1,0,0,45,0,1
18,0,137363,7,8,2,2,1,0,0,0,0,20,0,0
41,0,172307,4,5,0,1,2,0,1,0,0,40,0,0
21,0,273403,11,11,2,2,3,0,0,0,0,50,0,0
36,5,37931,8,9,0,12,2,0,1,0,0,48,0,1
61,0,97030,9,10,1,2,3,0,0,0,0,30,0,0
30,0,54608,9,10,0,7,2,0,1,0,0,48,0,0
26,0,108542,9,10,0,8,2,0,1,0,0,40,0,1
27,0,253814,13,13,0,0,0,0,0,0,0,40,0,1
45,0,421412,8,9,0,7,2,0,1,0,0,45,0,1
47,0,207140,8,9,1,8,3,0,0,0,0,38,0,0
19,0,138153,9,10,2,8,1,0,0,0,0,10,0,0
29,0,46987,8,9,2,8,3,0,0,0,0,55,0,0
51,2,183173,8,9,0,4,2,0,1,0,0,70,0,1
34,4,229531,10,12,0,5,2,0,1,0,0,60,0,0
42,1,320744,8,9,0,3,2,0,1,3908,0,45,0,0
26,0,257405,2,3,2,9,4,4,1,0,0,40,20,0
20,5,432052,9,10,2,6,3,0,1,0,0,15,0,0
43,0,397280,10,12,2,5,3,0,1,0,0,50,0,1
20,0,38001,9,10,2,2,1,0,0,0,0,20,0,0
27,0,101618,8,9,0,4,2,0,1,0,0,50,0,0
46,3,332727,9,10,0,1,2,0,1,0,0,40,0,1
39,0,115215,8,9,2,10,1,0,1,0,0,40,0,0
33,0,178449,9,10,2,8,3,0,1,0,0,49,0,0
42,0,185267,11,11,0,8,2,0,1,0,0,32,0,0
23,0,410439,8,9,2,8,1,0,1,0,0,25,0,0
29,0,85572,13,13,0,4,0,0,0,0,0,42,0,1
27,0,83517,8,9,2,10,1,0,1,0,0,60,0,0
43,1,194726,8,9,1,1,1,0,1,0,0,35,0,0
23,0,322674,9,10,2,6,3,0,1,0,0,40,0,0
40,4,34540,14,14,1,5,5,0,0,0,0,44,0,0
35,4,211073,9,10,0,12,2,0,1,0,0,61,0,1
30,0,194901,8,9,2,3,4,0,1,0,0,40,0,0
59,0,117059,6,7,0,10,2,2,1,0,0,40,0,0
65,1,78875,9,10,0,4,2,0,1,2290,0,40,0,0
28,0,51461,14,14,0,5,2,0,1,0,0,60,0,0
79,0,266119,13,13,0,3,2,0,1,0,0,40,0,0
43,4,92374,14,14,0,5,0,4,0,0,0,35,0,1
54,0,175262,3,4,0,7,2,0,1,0,0,40,0,0
27,0,208249,8,9,0,6,2,0,1,0,0,62,0,0
30,0,196385,13,13,0,5,2,0,1,15024,0,35,0,1
34,0,146980,8,9,5,2,5,0,0,0,0,65,0,0
18,0,112974,6,7,2,5,4,0,1,0,0,3,0,0
40,1,175943,11,11,0,5,0,0,0,0,1977,15,0,1
28,0,163265,4,5,0,3,2,0,1,4508,0,40,0,0
18,0,210932,8,9,2,8,1,0,0,0,0,40,0,0
46,0,145290,9,10,0,1,2,0,1,0,0,40,0,0
23,0,198992,8,9,2,8,1,0,0,0,0,35,0,0
41,3,36651,14,14,0,4,2,0,1,0,1848,40,0,1
48,0,190072,9,10,1,4,3,0,1,0,0,50,0,1
29,0,49087,13,13,2,5,3,0,1,0,0,50,0,0
41,0,126622,6,7,1,6,5,0,0,0,0,40,0,0
41,0,174189,4,5,3,2,3,0,1,0,0,40,0,0
34,0,118605,10,12,0,5,2,0,1,0,0,55,0,0
49,1,377622,10,12,1,3,3,0,1,0,0,50,0,0
49,0,157272,8,9,3,3,5,0,1,0,0,50,0,0
30,0,78530,8,9,2,6,3,0,1,0,0,40,0,0
28,0,190391,13,13,2,3,3,0,1,0,0,40,0,0
62,5,162678,13,13,0,4,2,0,1,0,0,40,0,0
41,0,103980,9,10,0,5,2,0,1,0,0,52,0,0
20,0,293726,9,10,2,1,3,0,1,0,0,40,0,0
61,0,98350,0,1,5,2,3,1,1,0,0,40,11,0
30,0,207668,13,13,2,0,3,0,1,0,0,60,30,0
29,3,41013,12,15,2,5,3,0,0,0,0,55,0,0
50,0,188186,14,14,1,3,3,0,0,0,1590,45,0,0
44,3,320071,8,9,0,1,2,0,1,0,0,40,0,1
25,0,306908,13,13,0,5,2,0,1,0,0,45,0,1
62,0,167652,11,11,1,3,3,0,0,0,0,40,0,0
57,0,173580,9,10,4,7,5,0,0,0,0,40,0,0
35,0,273612,13,13,2,4,3,0,1,0,0,45,0,0
26,0,195555,13,13,2,3,3,0,0,0,0,40,0,0
60,0,186446,3,4,0,7,0,0,0,0,0,40,0,0
22,0,418405,9,10,0,1,2,0,1,0,0,40,0,0
26,0,183965,8,9,2,1,3,0,1,0,0,40,0,0
26,0,354784,9,10,2,8,1,0,1,0,0,20,0,0
44,0,198096,13,13,0,3,2,0,1,7688,0,40,0,1
32,0,732102,13,13,2,4,3,0,1,0,0,40,0,0
66,1,97847,13,13,0,3,2,0,1,0,0,50,0,0
24,0,196678,0,1,2,7,1,0,0,0,0,30,0,0
19,0,320014,9,10,2,2,1,0,1,0,0,25,0,0
54,2,298215,13,13,0,4,2,0,1,0,0,50,0,1
37,0,295127,8,9,2,7,3,0,1,0,0,40,0,0
38,0,368140,13,13,0,4,2,0,1,0,0,50,0,1
34,0,212163,9,10,0,3,2,0,1,0,0,25,0,0
35,1,108198,8,9,1,1,1,2,1,0,0,15,0,0
42,3,294431,14,14,0,5,2,0,1,0,0,40,0,0
47,3,202560,13,13,0,4,0,0,0,0,0,40,0,1
29,2,266070,13,13,1,5,3,0,0,0,0,80,0,0
34,0,346122,8,9,2,0,3,0,1,0,0,40,0,0
38,2,308686,13,13,0,5,2,0,1,0,0,70,0,1
62,2,236096,8,9,1,4,3,4,1,0,0,40,0,0
35,0,187711,8,9,0,1,2,0,1,0,0,40,0,0
37,0,238959,8,9,0,8,0,0,0,0,0,40,0,0
47,0,93557,8,9,0,9,2,0,1,0,0,40,0,0
37,0,329980,9,10,0,1,2,0,1,0,0,40,0,0
22,0,125010,11,11,2,11,3,0,0,0,0,30,0,0
60,2,90915,6,7,0,10,2,0,1,0,0,40,0,1
31,0,289731,9,10,0,1,2,0,1,0,0,40,0,0
63,0,206052,8,9,0,1,2,0,1,0,0,40,0,0
30,0,191385,6,7,0,7,2,0,1,0,0,40,0,0
40,2,191429,12,15,0,5,2,0,1,15024,0,40,0,1
35,1,199753,9,10,0,2,2,0,1,0,0,60,0,0
50,4,92486,9,10,0,1,2,0,1,0,0,40,0,0
18,0,171088,9,10,2,3,1,0,0,0,0,10,0,0
33,0,112820,11,11,0,12,2,0,1,0,0,40,0,0
59,1,32855,3,4,0,9,2,0,1,0,0,70,0,0
17,0,142964,6,7,2,2,1,0,1,0,0,20,0,0
47,0,89146,8,9,0,10,2,2,1,0,0,40,0,1
26,0,291968,13,13,2,5,3,0,1,0,0,40,0,0
32,4,29235,9,10,0,12,0,0,0,0,0,40,23,1
55,0,238216,8,9,0,1,2,0,1,0,0,40,0,0
36,5,323726,9,10,2,0,5,4,0,0,0,40,0,0
54,0,141663,8,9,0,8,2,0,1,0,0,40,0,1
32,0,118551,14,14,2,4,3,0,0,0,0,45,0,1
52,4,35092,15,16,0,4,2,0,1,0,0,40,0,1
39,0,139703,8,9,5,3,5,4,0,0,0,28,18,0
39,3,206190,8,9,2,4,5,0,0,0,0,45,0,0
59,1,178353,8,9,0,4,2,0,1,0,0,50,0,1
55,3,169133,13,13,1,5,5,0,1,0,0,40,0,0
54,1,103179,8,9,0,10,2,0,1,0,0,60,0,1
31,0,354464,8,9,0,2,2,0,1,0,0,40,0,0
30,0,60426,8,9,0,8,1,2,0,0,0,40,0,0
47,3,98726,13,13,5,4,3,0,0,0,0,40,0,0
31,0,133861,10,12,1,4,3,0,1,0,0,40,0,0
32,1,180303,13,13,1,1,5,1,1,0,0,47,13,0
33,0,221324,11,11,2,7,5,4,0,0,0,40,0,0
31,0,325658,8,9,1,1,5,0,1,0,0,40,0,0
32,0,210562,8,9,0,7,2,0,1,0,0,40,0,0
46,0,152249,8,9,5,2,3,0,1,0,0,35,20,0
29,0,178649,8,9,5,2,3,0,0,0,0,20,23,0
41,5,48997,8,9,0,10,2,4,1,0,0,40,0,0
39,0,243409,8,9,0,4,2,0,1,0,0,60,0,1
34,0,162442,8,9,0,8,0,0,0,0,0,20,0,1
23,0,203078,13,13,2,8,1,4,1,0,0,24,0,0
53,2,155983,14,14,0,3,2,0,1,0,0,65,0,1
45,1,182677,8,9,5,1,3,1,1,0,0,40,34,0
47,0,105381,8,9,1,3,3,0,0,0,0,40,0,0
42,0,210275,14,14,1,0,5,4,0,4687,0,35,0,1
53,0,150980,9,10,0,7,2,0,1,3137,0,40,0,0
38,2,141584,8,9,1,3,5,0,1,0,0,55,0,0
26,0,113571,8,9,2,10,3,0,1,0,0,70,0,0
18,0,154089,6,7,2,6,1,0,1,0,0,20,0,0
43,0,50197,5,6,3,2,3,4,0,0,0,40,0,0
26,0,132572,13,13,2,8,1,4,0,0,0,32,0,0
47,0,238185,13,13,1,8,3,0,0,0,0,40,0,0
26,0,112754,11,11,0,1,2,0,1,0,0,65,0,1
32,5,213389,9,10,1,12,5,0,0,0,1726,38,0,0
